Código do Cliente,Tipo de Negócio,Cidade,Estado,Solicitacao de Cadastro,Data da Conclusão de analise do time B,Analista time B,StatusFinal
26543747,7,Salvador,Bahia,2021-02-27 18:00:00.000,2021-03-01 10:21:12,Débora,Aprovado
28066485,4,Coronel Fabriciano,Minas Gerais,2020-12-04 18:00:00.000,2020-12-05 18:00:00,Débora,Não Aprovado
30173549,9,Diadema,São Paulo,2020-12-14 18:00:00.000,2020-12-18 13:39:24,Fernando,Aprovado
87536601,6,Araranguá,Santa Catarina,2020-11-26 09:00:00.000,2020-11-26 18:00:00,Débora,Aprovado
111850952,4,Itambé,Bahia,2020-12-27 16:12:18.347,2020-12-31 09:57:50,Débora,Aprovado
214584875,3,Indaiatuba,São Paulo,2021-04-09 16:51:14.537,2021-04-10 13:42:04,Débora,Aprovado
26597891,6,Belo Horizonte,Minas Gerais,2021-07-10 17:36:48.057,2021-07-11 16:39:22,Fernando,Aprovado
27705999,3,Bagé,Rio Grande do Sul,2021-04-16 11:08:02.693,2021-04-17 11:10:16,Débora,Aprovado
29170167,10,Itaguari,Goiás,2021-01-25 11:06:19.093,2021-01-25 18:00:00,Débora,Aprovado
37041751,1,Central de Minas,Minas Gerais,2021-07-10 15:24:58.303,2021-07-11 14:29:22,Fernando,Aprovado
45537236,3,Presidente Lucena,Rio Grande do Sul,2021-02-15 16:37:34.090,2021-03-12 09:18:43,Débora,Aprovado
48763150,7,Aldeias Altas,Maranhão,2021-04-02 16:03:19.560,2021-04-03 15:34:22,Débora,Aprovado
49517114,6,Paranavaí,Paraná,2021-02-08 15:18:44.010,2021-02-11 12:05:35,Débora,Aprovado
79771316,3,Atibaia,São Paulo,2021-07-18 12:29:37.017,2021-07-19 11:35:49,Débora,Aprovado
92608753,2,Petrópolis,Rio de Janeiro,2020-12-20 18:00:00.000,2020-12-21 17:25:47,Fernando,Aprovado
116725995,1,Passa e Fica,Rio Grande do Norte,2021-05-03 11:30:26.210,2021-05-03 18:00:00,Fernando,Aprovado
123957058,3,Jaboticabal,São Paulo,2021-05-23 14:57:17.043,2021-05-24 17:38:39,Fernando,Aprovado
152865554,2,Fortaleza,Ceará,2021-05-02 17:16:05.347,2021-05-03 15:32:21,Débora,Aprovado
174442188,9,Içara,Santa Catarina,2020-11-06 09:37:50.813,2020-11-06 16:10:34,Manoel,Aprovado
197119510,2,Hortolândia,São Paulo,2020-12-14 17:13:35.233,2020-12-18 13:30:01,Fernando,Aprovado
203912568,6,Itabirito,Minas Gerais,2021-07-08 15:06:44.413,2021-07-09 15:19:06,Débora,Aprovado
30960182,4,Limeira,São Paulo,2021-07-15 09:45:13.747,2021-07-16 11:16:52,Débora,Aprovado
31045494,5,Nordestina,Bahia,2021-01-28 14:47:55.573,2021-01-28 17:12:07,Débora,Aprovado
31802041,7,Teresina,Piauí,2021-04-04 15:35:42.427,2021-04-08 12:21:51,Débora,Aprovado
37825819,5,Campo Magro,Paraná,2021-06-28 13:42:00.430,2021-07-02 13:09:43,Débora,Aprovado
45778683,4,Belém,Pará,2020-11-09 16:14:03.107,2020-11-12 11:51:03,Débora,Aprovado
104904274,8,Currais Novos,Rio Grande do Norte,2021-07-10 15:03:52.803,2021-07-11 14:37:09,Fernando,Aprovado
166079087,9,Felisburgo,Minas Gerais,2020-12-12 12:57:29.790,2020-12-13 17:50:55,Fernando,Aprovado
222552104,3,Parauapebas,Pará,2021-06-18 16:19:36.177,2021-06-19 17:40:08,Débora,Aprovado
23744590,7,Foz do Iguaçu,Paraná,2021-05-20 11:41:08.733,2021-05-21 15:16:04,Débora,Aprovado
30219174,10,Alta Floresta D'Oeste,Rondônia,2021-05-14 14:44:26.673,2021-05-15 17:08:18,Débora,Aprovado
34645759,6,Petrópolis,Rio de Janeiro,2020-12-20 18:00:00.000,2020-12-21 17:32:01,Fernando,Aprovado
35545256,8,São Sebastião da Amoreira,Paraná,2021-02-15 13:30:04.137,2021-02-20 09:00:00,Débora,Aprovado
55234795,9,Curitiba,Paraná,2020-11-27 18:00:00.000,2020-11-28 18:00:00,Débora,Aprovado
107995852,5,São Paulo,São Paulo,2021-06-25 10:12:11.880,2021-06-26 14:54:14,Fernando,Aprovado
124870933,4,Itapiranga,Santa Catarina,2021-04-25 16:48:04.850,2021-04-26 12:03:43,Débora,Aprovado
130808659,5,São Borja,Rio Grande do Sul,2021-05-08 09:00:00.000,2021-05-09 11:00:19,Débora,Aprovado
195507535,4,Tanquinho,Bahia,2021-04-29 10:01:21.723,2021-04-30 11:11:52,Débora,Aprovado
212728813,8,São Paulo,São Paulo,2020-11-22 14:09:22.793,2020-11-23 15:47:06,Luiz,Aprovado
216729614,3,São Paulo,São Paulo,2020-12-31 14:05:49.893,2021-01-01 12:03:06,Débora,Aprovado
233445059,4,Atibaia,São Paulo,2021-07-18 12:20:31.253,2021-07-19 11:34:48,Débora,Aprovado
27870015,8,Sinop,Mato Grosso,2021-06-17 16:51:25.983,2021-06-18 17:16:01,Débora,Aprovado
29639696,5,Vargem Alta,Espírito Santo,2021-05-30 16:44:51.020,2021-05-31 18:00:00,Fernando,Aprovado
32101804,3,Jaraguá do Sul,Santa Catarina,2021-05-06 09:00:00.000,2021-05-07 12:43:19,Débora,Aprovado
33118272,10,São Miguel do Oeste,Santa Catarina,2021-02-11 11:11:49.363,2021-02-11 18:00:00,Débora,Aprovado
38013691,5,São Sebastião do Oeste,Minas Gerais,2021-04-01 16:56:34.070,2021-04-02 17:48:44,Fernando,Aprovado
39521271,10,Nova Cruz,Rio Grande do Norte,2021-05-03 10:23:38.847,2021-05-03 18:00:00,Fernando,Aprovado
41100043,2,Belo Horizonte,Minas Gerais,2020-12-07 09:00:00.000,2020-12-07 18:00:00,Débora,Aprovado
47124381,10,Paraíba do Sul,Rio de Janeiro,2021-05-14 10:58:01.040,2021-05-15 12:09:25,Débora,Aprovado
83956387,4,Paragominas,Pará,2021-04-29 18:00:00.000,2021-05-01 14:18:23,Débora,Aprovado
116976669,4,Curitiba,Paraná,2020-11-27 17:36:52.680,2020-11-28 18:00:00,Débora,Aprovado
215542915,5,Gonçalves Dias,Maranhão,2021-01-31 09:56:07.087,2021-01-31 17:35:27,Fernando,Aprovado
29071897,8,Caçador,Santa Catarina,2021-03-15 15:39:42.867,2021-03-18 15:45:10,Débora,Aprovado
32504788,7,Três Corações,Minas Gerais,2021-07-05 10:51:43.870,2021-07-08 11:30:00,Débora,Aprovado
40845352,3,Cruzmaltina,Paraná,2021-03-15 11:39:27.163,2021-03-18 12:55:53,Débora,Aprovado
44623549,10,Fernando Pedroza,Rio Grande do Norte,2021-03-14 18:00:00.000,2021-03-15 18:00:00,Fernando,Aprovado
45377392,6,Rio de Janeiro,Rio de Janeiro,2021-03-19 16:16:59.400,2021-03-20 13:58:21,Débora,Aprovado
48208993,3,Itagibá,Bahia,2021-06-21 11:11:59.747,2021-06-24 17:20:01,Fernando,Aprovado
68733712,9,Manaus,Amazonas,2021-01-10 13:43:27.033,2021-01-10 18:00:00,Fernando,Aprovado
80125454,5,Campinas,São Paulo,2020-12-14 14:39:19.713,2020-12-17 18:00:00,Fernando,Aprovado
90778509,6,Castanhal,Pará,2021-01-17 18:00:00.000,2021-01-18 18:00:00,Fernando,Aprovado
111141818,5,Presidente Dutra,Maranhão,2021-03-28 16:37:32.497,2021-03-29 16:08:26,Fernando,Aprovado
114015796,7,Curitiba,Paraná,2021-01-15 14:15:38.093,2021-01-15 17:01:35,Fernando,Aprovado
119864094,1,Xapuri,Acre,2020-11-26 11:41:21.337,2020-11-26 18:00:00,Débora,Aprovado
121230313,2,Cruz,Ceará,2020-11-07 15:28:13.727,2020-11-08 14:25:07,Manoel,Aprovado
211565965,1,Foz do Iguaçu,Paraná,2021-06-28 15:57:37.973,2021-07-02 13:17:19,Débora,Aprovado
24338673,4,Suzano,São Paulo,2021-03-20 16:12:42.697,2021-03-21 17:29:11,Débora,Não Aprovado
24787605,3,Caldas,Minas Gerais,2021-06-05 13:36:09.593,2021-06-05 18:00:00,Débora,Aprovado
28653841,4,Esperantina,Piauí,2021-03-26 15:34:31.550,2021-03-27 12:26:50,Débora,Aprovado
31052606,4,Sapé,Paraíba,2021-04-10 10:26:49.967,2021-04-10 17:27:39,Débora,Aprovado
35330857,4,Gravatá,Pernambuco,2021-04-23 09:19:56.337,2021-04-26 11:16:32,Débora,Aprovado
37096873,4,Bom Jesus do Itabapoana,Rio de Janeiro,2021-01-07 13:21:40.513,2021-01-07 15:47:44,Fernando,Aprovado
46434767,6,Porto Velho,Rondônia,2021-01-31 09:00:00.000,2021-01-31 16:45:14,Débora,Não Aprovado
77059289,1,Araucária,Paraná,2021-07-01 16:02:49.660,2021-07-02 17:43:00,Débora,Aprovado
135576840,10,Palhoça,Santa Catarina,2021-01-09 10:38:45.610,2021-01-09 16:15:30,Fernando,Aprovado
32010242,10,Tubarão,Santa Catarina,2021-01-11 13:52:36.360,2021-01-14 16:47:28,Fernando,Aprovado
41895221,5,Praia Grande,Santa Catarina,2020-12-21 11:12:12.963,2020-12-25 13:20:31,Fernando,Aprovado
42935955,9,Vazante,Minas Gerais,2021-03-06 13:13:25.293,2021-03-07 13:49:20,Fernando,Aprovado
44255299,2,Rio Branco do Sul,Paraná,2020-11-12 16:20:03.620,2020-11-13 14:49:56,Manoel,Aprovado
47307732,4,Rio do Sul,Santa Catarina,2021-04-11 12:44:03.153,2021-04-12 09:58:25,Débora,Aprovado
50303514,3,Campos dos Goytacazes,Rio de Janeiro,2021-04-18 17:34:16.150,2021-04-19 10:24:53,Débora,Aprovado
119566008,7,Arapiraca,Alagoas,2020-12-18 16:52:45.987,2020-12-21 12:05:46,Débora,Aprovado
160020495,4,Anguera,Bahia,2020-12-26 14:31:27.390,2020-12-31 09:20:11,Débora,Aprovado
162453762,2,Paranavaí,Paraná,2020-11-09 13:16:19.480,2020-11-12 10:44:41,Débora,Aprovado
217516671,10,Rio de Janeiro,Rio de Janeiro,2020-11-19 09:00:00.000,2020-11-19 17:27:13,Débora,Aprovado
220213090,6,Navegantes,Santa Catarina,2020-12-13 11:43:50.320,2020-12-14 13:14:27,Fernando,Aprovado
29710427,5,Florianópolis,Santa Catarina,2021-06-19 17:19:32.800,2021-06-20 18:00:00,Fernando,Aprovado
30673171,6,Camaçari,Bahia,2021-01-17 18:00:00.000,2021-01-18 17:54:05,Fernando,Aprovado
31845996,5,São Gonçalo,Rio de Janeiro,2020-11-20 16:18:32.900,2020-11-22 15:05:10,Débora,Aprovado
32761964,9,Floriano,Piauí,2021-05-20 09:00:00.000,2021-05-20 17:26:41,Débora,Aprovado
42381030,4,Anápolis,Goiás,2020-12-24 09:00:00.000,2020-12-25 13:48:24,Fernando,Aprovado
43546986,5,Alegrete,Rio Grande do Sul,2020-11-16 13:16:48.780,2020-11-16 18:00:00,Débora,Aprovado
45662179,9,Parauapebas,Pará,2021-06-27 11:59:48.200,2021-06-28 12:39:55,Débora,Aprovado
120033965,4,Campinas,São Paulo,2021-06-28 15:40:44.067,2021-07-02 17:17:07,Débora,Aprovado
161440204,3,São Borja,Rio Grande do Sul,2021-05-20 15:57:43.643,2021-05-21 15:59:41,Débora,Aprovado
207086708,10,Campanha,Minas Gerais,2021-05-08 14:54:28.713,2021-05-09 13:56:40,Débora,Aprovado
24968911,8,Ariquemes,Rondônia,2021-07-03 18:00:00.000,2021-07-05 11:44:08,Débora,Aprovado
27017942,5,Rio de Janeiro,Rio de Janeiro,2020-11-22 18:00:00.000,2020-11-26 10:54:32,Débora,Aprovado
30611426,7,Turvo,Paraná,2021-06-12 14:51:29.917,2021-06-13 15:18:26,Débora,Aprovado
32748957,10,Santa Maria,Rio Grande do Sul,2021-06-19 11:04:45.827,2021-06-20 14:56:57,Débora,Aprovado
35081825,3,Itaúna,Minas Gerais,2020-12-24 16:45:46.997,2020-12-26 09:00:00,Fernando,Aprovado
41891792,6,Natal,Rio Grande do Norte,2020-12-21 17:30:29.887,2020-12-24 13:04:24,Fernando,Aprovado
91053408,5,São Sebastião,Alagoas,2021-07-08 14:44:23.293,2021-07-09 15:49:23,Débora,Aprovado
188437054,4,São João de Meriti,Rio de Janeiro,2020-11-22 18:00:00.000,2020-11-26 10:49:59,Débora,Aprovado
197846465,4,Porto Velho,Rondônia,2021-04-01 09:00:00.000,2021-04-01 18:00:00,Fernando,Aprovado
30362497,8,Bagé,Rio Grande do Sul,2021-03-21 11:18:10.127,2021-03-22 11:27:36,Débora,Aprovado
35085324,8,Campanha,Minas Gerais,2020-11-23 16:09:10.883,2020-11-28 13:15:53,Débora,Aprovado
36719742,10,Maceió,Alagoas,2021-01-14 16:14:10.963,2021-01-14 17:12:20,Fernando,Aprovado
38655617,2,Vargem Alegre,Minas Gerais,2021-04-01 09:00:00.000,2021-04-01 18:00:00,Fernando,Aprovado
40543803,3,Mococa,São Paulo,2021-03-27 10:58:04.167,2021-03-28 18:00:00,Fernando,Aprovado
42922811,10,Palmeira das Missões,Rio Grande do Sul,2021-01-29 15:53:30.360,2021-01-30 18:00:00,Débora,Aprovado
47464497,7,Patis,Minas Gerais,2021-07-05 16:16:36.153,2021-07-08 17:30:17,Débora,Aprovado
53790890,7,Vinhedo,São Paulo,2021-04-29 09:00:00.000,2021-04-29 18:00:00,Fernando,Aprovado
74856363,5,Arapongas,Paraná,2021-01-25 18:00:00.000,2021-01-28 17:00:09,Débora,Aprovado
92477318,9,São José do Belmonte,Pernambuco,2021-01-08 12:16:48.707,2021-01-08 18:00:00,Fernando,Aprovado
146848195,8,Recife,Pernambuco,2021-04-15 09:00:00.000,2021-04-15 16:18:38,Débora,Aprovado
169092660,3,Porto Feliz,São Paulo,2020-12-11 14:26:49.797,2020-12-11 18:00:00,Débora,Aprovado
26963975,8,Juazeiro do Norte,Ceará,2021-05-13 18:00:00.000,2021-05-15 13:19:42,Débora,Aprovado
38751263,8,Porto Velho,Rondônia,2021-03-13 12:49:39.567,2021-03-14 13:33:35,Débora,Aprovado
40699538,5,Bom Despacho,Minas Gerais,2021-06-25 12:54:33.197,2021-06-26 14:46:13,Fernando,Aprovado
41582247,9,Sinop,Mato Grosso,2021-06-20 18:00:00.000,2021-06-24 17:06:23,Fernando,Aprovado
44136800,4,Maracaju,Mato Grosso do Sul,2021-02-26 15:40:51.440,2021-02-27 10:47:59,Débora,Aprovado
47485061,2,Lontras,Santa Catarina,2021-05-06 09:29:37.497,2021-05-07 16:00:57,Débora,Aprovado
47586519,1,Porto Velho,Rondônia,2020-11-27 18:00:00.000,2020-11-28 18:00:00,Débora,Aprovado
24122818,9,Arceburgo,Minas Gerais,2021-07-10 09:03:12.083,2021-07-10 17:57:37,Débora,Aprovado
24431127,7,Imbituba,Santa Catarina,2021-03-27 17:16:25.550,2021-03-28 15:19:35,Débora,Aprovado
29327297,2,Santana do Livramento,Rio Grande do Sul,2021-02-06 11:40:37.270,2021-02-07 10:47:45,Débora,Aprovado
32539333,1,Guamaré,Rio Grande do Norte,2020-11-22 10:28:50.990,2020-11-26 10:35:56,Débora,Aprovado
68002365,7,São José do Vale do Rio Preto,Rio de Janeiro,2021-07-17 15:10:08.663,2021-07-18 13:23:48,Débora,Aprovado
70344198,8,Parnarama,Maranhão,2021-05-13 18:00:00.000,2021-05-15 13:50:48,Débora,Aprovado
24032246,1,Manaus,Amazonas,2021-02-27 10:58:15.160,2021-02-27 17:00:49,Débora,Aprovado
25716814,7,Santo Antônio de Jesus,Bahia,2021-05-02 11:14:14.420,2021-05-03 18:00:00,Fernando,Aprovado
33234477,6,Boa Vista,Roraima,2021-01-15 18:00:00.000,2021-01-16 13:23:48,Fernando,Aprovado
35674173,5,Araripina,Pernambuco,2020-11-09 15:28:02.087,2020-11-13 09:28:15,Manoel,Aprovado
36409981,1,Volta Redonda,Rio de Janeiro,2020-12-11 16:20:38.623,2020-12-12 15:19:51,Fernando,Aprovado
37728717,5,Santa Fé do Sul,São Paulo,2020-11-08 10:52:40.373,2020-11-12 11:42:03,Débora,Não Aprovado
44106754,9,Bento Gonçalves,Rio Grande do Sul,2021-06-24 18:00:00.000,2021-06-26 14:02:23,Fernando,Aprovado
44531412,7,Baraúna,Rio Grande do Norte,2020-11-22 18:00:00.000,2020-11-26 10:41:25,Débora,Aprovado
26867181,2,Porto Alegre,Rio Grande do Sul,2021-02-06 09:00:00.000,2021-02-07 10:16:04,Débora,Aprovado
42863605,9,Castilho,São Paulo,2021-06-13 12:08:28.963,2021-06-14 12:40:33,Débora,Aprovado
48817218,4,Passo de Torres,Santa Catarina,2021-02-20 18:00:00.000,2021-02-21 17:35:12,Fernando,Aprovado
224025762,7,Caicó,Rio Grande do Norte,2021-01-14 16:42:13.530,2021-01-14 17:09:09,Fernando,Aprovado
27792468,6,Pompéu,Minas Gerais,2021-01-09 09:03:33.453,2021-01-09 17:56:03,Fernando,Aprovado
48707661,7,Foz do Iguaçu,Paraná,2021-07-11 16:52:47.913,2021-07-12 15:51:21,Débora,Aprovado
62956078,4,Sapiranga,Rio Grande do Sul,2021-04-02 17:08:52.480,2021-04-04 10:10:07,Débora,Aprovado
90732569,7,São Joaquim de Bicas,Minas Gerais,2020-12-25 15:23:52.337,2020-12-26 09:00:00,Fernando,Aprovado
106615572,3,Patos,Paraíba,2021-06-20 17:10:16.360,2021-06-24 16:31:15,Fernando,Aprovado
115672345,1,Irupi,Espírito Santo,2021-06-12 18:00:00.000,2021-06-14 10:14:14,Débora,Aprovado
174012204,2,Pinheiro,Maranhão,2021-05-16 11:07:48.930,2021-05-17 14:44:09,Débora,Aprovado
191211549,10,Araranguá,Santa Catarina,2020-11-22 14:36:02.210,2020-11-23 15:48:46,Luiz,Aprovado
223962419,1,Água Azul do Norte,Pará,2021-06-27 16:31:22.013,2021-06-28 18:00:00,Fernando,Aprovado
232364914,2,Marabá,Pará,2021-01-08 18:00:00.000,2021-01-09 17:48:16,Fernando,Aprovado
23761857,1,Paulo Frontin,Paraná,2021-04-23 13:33:42.093,2021-04-25 16:10:11,Fernando,Aprovado
30004755,5,Brasília,Distrito Federal,2021-05-07 15:12:31.540,2021-05-08 16:28:58,Débora,Aprovado
31551737,3,Uruguaiana,Rio Grande do Sul,2021-03-22 18:00:00.000,2021-03-25 17:02:47,Débora,Aprovado
34966772,4,Porto Velho,Rondônia,2021-03-01 18:00:00.000,2021-03-04 15:33:52,Fernando,Aprovado
36726853,1,Londrina,Paraná,2021-02-25 18:00:00.000,2021-02-26 14:44:22,Fernando,Aprovado
41815365,9,Xaxim,Santa Catarina,2021-06-07 18:00:00.000,2021-06-11 10:46:11,Débora,Aprovado
41865037,10,Bagé,Rio Grande do Sul,2021-07-02 16:04:11.913,2021-07-03 16:21:17,Débora,Aprovado
45834855,7,Criciúma,Santa Catarina,2021-04-23 18:00:00.000,2021-04-25 16:02:03,Fernando,Aprovado
49981963,5,Uberlândia,Minas Gerais,2020-12-17 12:48:58.187,2020-12-19 14:48:55,Fernando,Aprovado
83695741,1,Teresina,Piauí,2021-06-24 16:36:52.547,2021-06-25 18:00:00,Fernando,Aprovado
142686773,4,Santana do Livramento,Rio Grande do Sul,2021-02-06 10:00:25.550,2021-02-07 10:25:56,Débora,Aprovado
176668674,4,Natal,Rio Grande do Norte,2021-05-31 09:12:45.593,2021-05-31 18:00:00,Fernando,Aprovado
29789693,9,Caucaia,Ceará,2021-06-07 11:53:09.340,,,EM FILA
30228964,2,São Paulo,São Paulo,2021-05-27 14:17:55.117,,,EM FILA
37008835,8,Campinas,São Paulo,2021-04-25 12:41:24.567,,,EM FILA
38634110,9,Recife,Pernambuco,2021-04-29 18:00:00.000,,,EM FILA
45229188,7,Bom Jesus da Lapa,Bahia,2021-04-26 09:00:00.000,,,EM FILA
45968641,2,Mossoró,Rio Grande do Norte,2021-03-12 12:02:18.947,,,EM FILA
48946207,9,Rio de Janeiro,Rio de Janeiro,2021-04-26 14:40:31.360,,,EM FILA
50072247,2,Sabáudia,Paraná,2020-11-12 14:56:31.547,,,EM FILA
54603262,7,Clementina,São Paulo,2021-03-21 18:00:00.000,,,EM FILA
77081638,2,Santa Rita do Sapucaí,Minas Gerais,2021-06-25 16:56:24.867,,,EM FILA
81974707,5,Touros,Rio Grande do Norte,2020-12-25 15:51:19.223,,,EM FILA
92314759,3,Natal,Rio Grande do Norte,2021-03-01 15:37:15.663,,,EM FILA
105161039,1,Guarulhos,São Paulo,2021-05-31 10:50:31.063,,,EM FILA
116898564,3,Frederico Westphalen,Rio Grande do Sul,2020-12-03 09:49:26.273,,,EM FILA
133759889,9,Cruzeiro do Sul,Acre,2021-01-23 10:31:21.147,,,EM FILA
167940570,2,Macapá,Amapá,2020-12-21 11:31:46.123,,,EM FILA
188328510,1,Curitiba,Paraná,2021-04-09 18:00:00.000,,,EM FILA
201168083,8,Rio de Janeiro,Rio de Janeiro,2021-02-04 18:00:00.000,,,EM FILA
222801497,10,Gurupi,Tocantins,2021-07-17 16:16:49.943,,,EM FILA
23969067,3,Palmeira dos Índios,Alagoas,2021-01-28 17:40:47.253,,,EM FILA
27136449,6,Caieiras,São Paulo,2021-02-21 15:39:59.893,,,EM FILA
27915755,8,Iraquara,Bahia,2020-11-22 16:04:34.587,,,EM FILA
31757382,5,Firminópolis,Goiás,2021-05-15 17:40:42.587,,,EM FILA
32443253,9,Louveira,São Paulo,2020-12-04 18:00:00.000,,,EM FILA
43182834,10,São José dos Campos,São Paulo,2021-02-14 18:00:00.000,,,EM FILA
45320832,2,Timbó,Santa Catarina,2021-02-15 14:13:51.393,,,EM FILA
47229204,1,Campina Grande,Paraíba,2021-01-01 14:52:45.747,,,EM FILA
49361739,6,São Paulo,São Paulo,2021-04-26 18:00:00.000,,,EM FILA
52067764,8,Indaial,Santa Catarina,2021-01-23 10:37:26.857,,,EM FILA
74313817,3,Guareí,São Paulo,2021-06-03 11:51:29.517,,,EM FILA
91475352,4,Planalto,Bahia,2021-02-04 15:55:29.197,,,EM FILA
144744845,10,Ipatinga,Minas Gerais,2021-03-07 18:00:00.000,,,EM FILA
27462648,8,Blumenau,Santa Catarina,2020-12-14 16:39:33.350,,,EM FILA
29517649,1,Itu,São Paulo,2021-03-05 17:59:29.363,,,EM FILA
29544367,7,São Paulo,São Paulo,2021-07-17 18:00:00.000,,,EM FILA
29555770,3,Rio de Janeiro,Rio de Janeiro,2021-03-20 12:01:00.850,,,EM FILA
30200267,7,Sabará,Minas Gerais,2021-03-20 15:10:38.033,,,EM FILA
36801995,5,Navegantes,Santa Catarina,2021-03-15 09:00:00.000,,,EM FILA
40400893,1,Sapucaia,Rio de Janeiro,2021-05-08 18:00:00.000,,,EM FILA
41614377,10,Bragança,Pará,2021-03-04 18:00:00.000,,,EM FILA
85589120,5,Salvador,Bahia,2021-04-30 18:00:00.000,,,EM FILA
105551695,7,São Gonçalo,Rio de Janeiro,2021-02-14 16:28:01.783,,,EM FILA
121680122,2,Osasco,São Paulo,2021-05-28 18:00:00.000,,,EM FILA
125040568,8,Fortaleza,Ceará,2021-04-25 18:00:00.000,,,EM FILA
162320806,6,Teresina,Piauí,2021-06-14 09:00:00.000,,,EM FILA
169362849,9,João Pessoa,Paraíba,2020-12-17 09:00:00.000,,,EM FILA
28118322,6,Recife,Pernambuco,2021-01-31 18:00:00.000,,,EM FILA
28552620,5,Capelinha,Minas Gerais,2021-01-18 10:11:21.163,,,EM FILA
29886392,7,Rio de Janeiro,Rio de Janeiro,2021-03-08 15:13:14.643,,,EM FILA
30774759,5,Itajubá,Minas Gerais,2021-06-05 12:13:59.723,,,EM FILA
32657524,9,Palhoça,Santa Catarina,2021-07-17 18:00:00.000,,,EM FILA
33742677,7,Sete Lagoas,Minas Gerais,2021-06-13 11:16:13.347,,,EM FILA
35056517,10,São Paulo,São Paulo,2021-06-11 13:56:40.883,,,EM FILA
35839361,1,Ribeirão Pires,São Paulo,2021-05-16 18:00:00.000,,,EM FILA
42153560,8,Fortaleza,Ceará,2021-06-12 18:00:00.000,,,EM FILA
45328778,7,Guarujá,São Paulo,2021-03-22 18:00:00.000,,,EM FILA
46098817,7,João Pessoa,Paraíba,2020-11-16 18:00:00.000,,,EM FILA
46829892,7,São Paulo,São Paulo,2021-02-01 14:08:17.253,,,EM FILA
47357381,5,Piranhas,Alagoas,2021-03-26 10:58:48.907,,,EM FILA
123507170,9,Lagarto,Sergipe,2021-07-16 16:35:28.630,,,EM FILA
168206899,4,Mossoró,Rio Grande do Norte,2021-06-05 18:00:00.000,,,EM FILA
169755949,1,Goiânia,Goiás,2021-06-28 13:21:55.567,,,EM FILA
228703941,2,Pau dos Ferros,Rio Grande do Norte,2021-04-08 09:00:00.000,,,EM FILA
24860394,8,Águas Lindas de Goiás,Goiás,2021-04-25 14:40:32.043,,,EM FILA
26613357,2,Chupinguaia,Rondônia,2021-05-17 18:00:00.000,,,EM FILA
26634129,5,Pedreira,São Paulo,2021-03-13 17:55:34.850,,,EM FILA
28802822,6,João Pinheiro,Minas Gerais,2021-04-09 10:46:42.917,,,EM FILA
29898651,7,Santa Maria,Rio Grande do Sul,2020-12-12 18:00:00.000,,,EM FILA
31302711,6,Ferraz de Vasconcelos,São Paulo,2021-06-13 12:20:16.100,,,EM FILA
36880789,1,Manaus,Amazonas,2021-03-07 09:00:00.000,,,EM FILA
38078283,6,Vicência,Pernambuco,2021-02-06 13:55:41.227,,,EM FILA
41150458,3,Rio do Sul,Santa Catarina,2021-03-14 10:36:56.580,,,EM FILA
43386802,5,Fazenda Rio Grande,Paraná,2021-01-15 14:24:08.697,,,EM FILA
47574877,1,São Paulo,São Paulo,2021-02-04 09:00:00.000,,,EM FILA
48681164,6,Guarulhos,São Paulo,2021-03-07 14:50:37.743,,,EM FILA
91528917,3,Rio de Janeiro,Rio de Janeiro,2021-01-21 14:59:14.470,,,EM FILA
172587419,5,Capão da Canoa,Rio Grande do Sul,2020-11-30 17:11:09.050,,,EM FILA
209825026,6,Ecoporanga,Espírito Santo,2021-01-08 09:08:39.790,,,EM FILA
25594116,1,São Benedito,Ceará,2021-04-01 15:20:44.030,,,EM FILA
27657964,9,Salvador,Bahia,2021-04-22 15:06:49.930,,,EM FILA
33432605,10,Cidade Ocidental,Goiás,2021-07-18 11:32:50.933,,,EM FILA
33997971,3,Teresina,Piauí,2021-05-29 09:31:38.453,,,EM FILA
35066141,1,Brasília,Distrito Federal,2021-04-16 18:00:00.000,,,EM FILA
36243272,6,Nova Venécia,Espírito Santo,2021-07-10 15:43:26.423,,,EM FILA
39322596,4,Campinas,São Paulo,2021-03-25 09:00:00.000,,,EM FILA
43297488,3,Rio Negrinho,Santa Catarina,2021-05-16 16:56:24.903,,,EM FILA
44894892,9,Ilhota,Santa Catarina,2021-07-10 15:55:48.157,,,EM FILA
48624914,9,Guarulhos,São Paulo,2020-11-22 11:30:02.517,,,EM FILA
98133752,1,Mossoró,Rio Grande do Norte,2021-03-18 10:53:19.970,,,EM FILA
98513453,1,Nísia Floresta,Rio Grande do Norte,2020-12-11 13:47:28.220,,,EM FILA
116844105,7,Apucarana,Paraná,2021-02-22 11:39:45.863,,,EM FILA
142151674,8,Santana,Amapá,2021-01-01 16:50:57.740,,,EM FILA
