,id,age,gender,living_in_brasil,living_state,born_or_graduated,degreee_level,job_situation,workers_number,manager,salary_range,time_experience_data_science,time_experience_before,is_data_science_professional,linear_regression,logistic_regression,glms,decision_tree,random_forest,neural_networks,bayesian_inference,ensemble,svms,cnns,rnns,hmms,gans,markov_chains,nlp,gradient_boosted_machines,cluster_analysis,survival_analysis,longitudinal_data_analysis,joint analysis,no_listed_methods,sql_,r,python,c_c++_c#,dotnet,java,julia,sas_stata,visual_basic_vba,scala,matlab,php,no_listed_languages,most_used_proggraming_languages,sql,nosql,images,nlp,videos,sheets,other,sql,nosql,imagens,nlp,vídeos,planilhas,other,aws,gcp,azure,ibm,on_premise_servers,cloud_própria,other,mysql,oracle,sql_server,aurora,dynamodb,coachdb,cassandra,mongodb,mariadb,datomic,s3,postgresql,elaticsearch,db2,ms_access,sqlite,sybase,firebase,vertica,redis,neo4j,google_bigtable,hbase,other,microsoft_powerbi,qlik_view_qlik_sense,tableau,metabase,superset,redash,microstrategy,ibm_analytics_cognos,sap_business_objects,oracle_business_intelligence,birst,looker,google_data_studio,only_excel_gsheets,no_bi_tool_at_work,other,sql_&_stored_procedures,apache_airflow,luigi,aws_glue,talend,pentaho,alteryx,oracle_data_integrator,ibm_data_stage,sap_bw_etl,siss_sql_server_integration_services,other,have_data_warehouse,google_bigquery,aws_redshift,snowflake,oracle,postgres_mysql,ibm,teradata,microsoft_azure,do_not_know,other,data_hackers_blog,data_hackers_podcast,weekly_newsletter,slack_channel,data_hackers_bootcamp,do_not_know_data_hackers,prefered_data_hackers_initiative,telegram_groups,whatsapp_groups,youtube_channels,other_brasilian_blogs,other_slack_channels,twitter,abroad_blogs,abroad_podcasts,meetups_and_events,only_data_hackers,other,udacity,coursera,udemy,height,edx,data_camp,data_quest,kaggle_learn,online_courses,other,data_science_plataforms_preference,other,draw_participation,living_macroregion,origin_macroregion,anonymized_degree_area,anonymized_market_sector,anonymized_manager_level,anonymized_role
455,72m9u23iy43gm1g72m9221av9djitact,28.0,Masculino,1,Rio Grande do Sul (RS),1.0,Graduação/Bacharelado,Empregado (CTL),de 1001 a 3000,0.0,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,de 1 a 2 anos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,SQL,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Alura,,0.0,Região Sul,,Computação / Engenharia de Software / Sistemas de Informação,Finanças ou Bancos,,Business Analyst/Analista de Negócios
456,l5b3z6tqmo48i7z2yq9uvl5b3z67twhi,,Masculino,1,Rio Grande do Sul (RS),1.0,Mestrado,Empreendedor ou Empregado (CNPJ),de 101 a 500,1.0,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,Mais de 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Blog/Medium do Data Hackers,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Udemy,,1.0,Região Sul,,Outras,Área da Saúde,Diretor,
457,wndu7e0m0n7tzn43x6j7wndutqjmp6wg,31.0,Feminino,1,Minas Gerais (MG),1.0,Graduação/Bacharelado,Empregado (CTL),de 11 a 50,0.0,de R$ 2.001/mês a R$ 3000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,R,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Podcast do Data Hackers,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,Coursera,,1.0,Região Sudeste,,Ciências Sociais,Outras,,Data Scientist/Cientista de Dados
458,vak1ml58tfwvsui47wvak1mbq5q4j0on,22.0,Feminino,1,,1.0,Graduação/Bacharelado,Trabalho na área Acadêmica/Pesquisador,,,,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,Udacity,,1.0,,,Estatística/ Matemática / Matemática Computacional,,,
459,tpdgkqlypyt37fgtpdg2nrooo2chppwt,32.0,Feminino,1,Rio Grande do Sul (RS),1.0,Pós-graduação,"Desempregado, buscando recolocação",,,,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Udemy,,1.0,Região Sul,,Economia/ Administração / Contabilidade / Finanças,,,
460,tnu3a3t09vz6dg000tnu5sj893hpdg89,23.0,Masculino,1,São Paulo (SP),1.0,Estudante de Graduação,Somente Estudante (graduação),,,,de 1 a 2 anos,de 1 a 2 anos,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,,,
461,0bz3y6fv6840bznsahg06i3ps1gi6k2l,35.0,Masculino,1,Paraná (PR),1.0,Pós-graduação,Trabalho na área Acadêmica/Pesquisador,,,,de 6 a 10 anos,Mais de 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Podcast do Data Hackers,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Alura,,1.0,Região Sul,,Computação / Engenharia de Software / Sistemas de Informação,,,
462,9s5jitkmzm7df90d6qtji7tohbb9n4mi,45.0,Masculino,1,São Paulo (SP),0.0,Graduação/Bacharelado,Empreendedor ou Empregado (CNPJ),de 51 a 100,0.0,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Mais de 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Newsletter Semanal,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,,DSA Academy,1.0,Região Sudeste,Região Sudeste,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Desenvolvedor ou Engenheiro de Software
463,v6j54arszsf1fjv6j54altik8umqhqqd,24.0,Masculino,1,Rio Grande do Sul (RS),1.0,Estudante de Graduação,Estagiário,de 101 a 500,0.0,Menos de R$ 1.000/mês,de 2 a 3 anos,de 1 a 2 anos,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Podcast do Data Hackers,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,Udacity,,1.0,Região Sul,,Computação / Engenharia de Software / Sistemas de Informação,Marketing,,Business Intelligence/Analista de BI
464,2jkjpji5vqhxcjjb02jkj6qm76iy11os,26.0,Masculino,1,São Paulo (SP),0.0,Pós-graduação,Empregado (CTL),Acima de 3000,0.0,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Menos de 1 ano,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,DataCamp,,0.0,Região Sudeste,Região Sudeste,Computação / Engenharia de Software / Sistemas de Informação,Finanças ou Bancos,,Data Scientist/Cientista de Dados
465,fuhcq3j1fwchmaph5wfuhcqjf0cw38rg,25.0,Masculino,1,Rio de Janeiro (RJ),0.0,Pós-graduação,Empregado (CTL),de 101 a 500,0.0,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Menos de 1 ano,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Blog/Medium do Data Hackers,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,DataCamp,,1.0,Região Sudeste,Região Sudeste,Estatística/ Matemática / Matemática Computacional,Tecnologia/Fábrica de Software,,Data Scientist/Cientista de Dados
466,km801g32jnvs9fpwnmkm801xihsm7s9f,38.0,Feminino,1,Minas Gerais (MG),1.0,Pós-graduação,Empregado (CTL),Acima de 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,de 6 a 10 anos,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,SQL,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Newsletter Semanal,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,Udemy,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Varejo,,Data Scientist/Cientista de Dados
467,8g4yruaqepmkay3tihct8g4yrwe8f2bq,27.0,Masculino,1,,1.0,Mestrado,Empregado (CTL),de 101 a 500,0.0,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,de 2 a 3 anos,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Python,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Canal do Slack,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Coursera,,0.0,,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Engenheiro de Machine Learning
468,hfz95xf6eyf6uh9k4dahfz95xswr9al3,28.0,Masculino,1,São Paulo (SP),1.0,Mestrado,"Desempregado, buscando recolocação",,,,de 1 a 2 anos,de 2 a 3 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Podcast do Data Hackers,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,Alura,,1.0,Região Sudeste,,Outras Engenharias,,,
469,oq4owox9h5vrpzzr6lvoq4owocci2jam,30.0,Masculino,1,Rio de Janeiro (RJ),1.0,Pós-graduação,Empregado (CTL),de 1001 a 3000,0.0,de R$ 2.001/mês a R$ 3000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,1.0,Região Sudeste,,Outras Engenharias,Outras,,Outras
470,dywiby7ce1ksmidywzctog58waka3rra,30.0,Masculino,1,Rio de Janeiro (RJ),1.0,Graduação/Bacharelado,Empregado (CTL),Acima de 3000,1.0,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,de 6 a 10 anos,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,SQL,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Podcast do Data Hackers,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,Coursera,,0.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,Coordenador,
471,pbtwejy7zobns3ikbpbt5igfl5vpelpv,43.0,Masculino,1,Paraná (PR),1.0,Pós-graduação,Empregado (CTL),Acima de 3000,1.0,de R$ 16.001/mês a R$ 20.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Podcast do Data Hackers,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,Coursera,,1.0,Região Sul,,Outras Engenharias,Área da Saúde,Gerente,
472,07pgkk3zrmusl2v23soqxd07pgkk49z7,26.0,Masculino,1,São Paulo (SP),1.0,Mestrado,Empregado (CTL),de 11 a 50,1.0,de R$ 16.001/mês a R$ 20.000/mês,de 2 a 3 anos,Menos de 1 ano,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Coursera,,0.0,Região Sudeste,,Estatística/ Matemática / Matemática Computacional,Área da Saúde,Team Leader/Tech Leader,
473,x5mmr2vm66r9wfwq7x5mmrnb8ob1v5gc,28.0,Masculino,1,Rio de Janeiro (RJ),1.0,Graduação/Bacharelado,Empregado (CTL),de 101 a 500,0.0,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Podcast do Data Hackers,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,Udacity,,1.0,Região Sudeste,,Outras Engenharias,Entretenimento ou Esportes,,Data Analyst/Analista de Dados
474,kt8aqgzrmalewfee18kt8aqgzaiv13zh,35.0,Masculino,0,,,Mestrado,Trabalho na área Acadêmica/Pesquisador,,,,de 2 a 3 anos,de 6 a 10 anos,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,Udacity,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,,,
475,x1pxxmjvroks46ex1pfpoxsu7zve308d,34.0,Masculino,1,,1.0,Graduação/Bacharelado,Empregado (CTL),Acima de 3000,0.0,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,de 6 a 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Podcast do Data Hackers,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,Udacity,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,Outras,,Outras
476,65oorstnvx24w8rzevj65oorskavlp49,27.0,Feminino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Empregado (CTL),de 101 a 500,0.0,de R$ 3.001/mês a R$ 4.000/mês,de 4 a 5 anos,de 4 a 5 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Newsletter Semanal,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,,Data Science Academy,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Business Analyst/Analista de Negócios
477,51f2jgzeqxdzzzb7fa0kkum51f2jgb48,33.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empregado (CTL),de 101 a 500,0.0,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Mais de 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Udemy,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Outras
478,617o05xemmi5xjjbkn5o617o0w919hqa,37.0,Feminino,1,São Paulo (SP),1.0,Mestrado,Empregado (CTL),Acima de 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Blog/Medium do Data Hackers,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Udemy,,1.0,Região Sudeste,,Ciências Sociais,Tecnologia/Fábrica de Software,,Business Intelligence/Analista de BI
479,34dckq82wlmwak6hwwj734dck83uprz2,25.0,Masculino,1,Minas Gerais (MG),1.0,Graduação/Bacharelado,Empregado (CTL),de 11 a 50,0.0,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 1 a 2 anos,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,Udemy,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Data Engineer/Engenheiro de Dados
480,nbnud9qhu40casnbnud27335tt8q5a52,32.0,Feminino,1,Rio de Janeiro (RJ),1.0,Pós-graduação,Servidor Público,Acima de 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,de 6 a 10 anos,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,SQL,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Newsletter Semanal,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Coursera,,0.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Setor Público,,Data Engineer/Engenheiro de Dados
