Código do Cliente,Tipo de Negócio,Cidade,Estado,Solicitacao de Cadastro,Data de Conclusao da análise do time A,Status da Análise do Time A,Analista do time A
24691211,10,Manaus,Amazonas,2021-01-15 18:00:00.000,2021-01-16 18:00:00,Suspeito,Marcos
31069145,2,Rio de Janeiro,Rio de Janeiro,2021-07-01 18:00:00.000,2021-07-02 18:00:00,Suspeito,Maria
32990418,10,Uberaba,Minas Gerais,2021-07-12 12:43:37.650,2021-07-15 12:31:24,Suspeito,Maria
35282150,10,Grossos,Rio Grande do Norte,2021-07-01 16:08:31.133,2021-07-02 11:45:50,Suspeito,Maria
36350566,9,Patrocínio,Minas Gerais,2021-03-28 11:19:50.250,2021-03-29 09:57:06,Suspeito,Marcos
37317850,7,Abelardo Luz,Santa Catarina,2021-05-30 14:42:31.720,2021-05-31 11:25:50,Suspeito,Maria
48030811,6,Recife,Pernambuco,2021-03-01 12:13:35.980,2021-03-04 09:00:00,Suspeito,Marcos
50119510,3,São Paulo,São Paulo,2021-01-22 13:41:37.793,2021-01-22 15:17:59,Suspeito,Marcos
161057436,1,Lauro de Freitas,Bahia,2020-12-03 13:18:37.797,2020-12-03 18:00:00,Suspeito,Marina
200941950,6,Imperatriz,Maranhão,2021-03-08 18:00:00.000,2021-03-11 14:09:25,Suspeito,Marcos
28175537,3,Manoel Ribas,Paraná,2020-12-05 16:33:48.827,2020-12-06 15:28:27,Suspeito,Marina
28312896,5,Alexânia,Goiás,2021-03-25 11:18:12.503,2021-03-26 09:51:39,Suspeito,Marcos
34235828,1,Matão,São Paulo,2021-04-22 17:30:06.790,2021-04-22 18:00:00,Suspeito,Fernanda
34520698,6,Rio Branco,Acre,2021-07-18 13:10:02.283,2021-07-19 10:13:59,Suspeito,Maria
34635824,3,Mucuri,Bahia,2021-01-15 11:10:42.933,2021-01-15 15:02:51,Suspeito,Marcos
37443525,2,Barretos,São Paulo,2021-04-12 12:00:28.413,2021-04-15 09:00:00,Suspeito,Fernanda
43659457,2,Belo Horizonte,Minas Gerais,2020-12-06 15:53:35.393,2020-12-07 10:25:16,Suspeito,Marina
48398913,1,Taquaritinga,São Paulo,2021-06-28 18:00:00.000,2021-07-01 18:00:00,Suspeito,Maria
49830567,7,Tangará da Serra,Mato Grosso,2021-07-04 14:25:17.940,2021-07-05 11:21:46,Suspeito,Maria
115642012,4,Jaguariaíva,Paraná,2020-12-07 10:15:38.307,2020-12-07 18:00:00,Suspeito,Marina
132248742,7,Itabuna,Bahia,2021-07-16 18:00:00.000,2021-07-17 18:00:00,Suspeito,Maria
203686770,1,Trindade,Goiás,2021-02-08 14:05:05.830,2021-02-08 18:00:00,Suspeito,Marcos
26543747,7,Salvador,Bahia,2021-02-27 18:00:00.000,2021-02-28 17:19:17,Suspeito,Marcos
28066485,4,Coronel Fabriciano,Minas Gerais,2020-12-04 18:00:00.000,2020-12-05 14:52:40,Suspeito,Marcos
30173549,5,Diadema,São Paulo,2020-12-14 18:00:00.000,2020-12-18 12:42:37,Suspeito,Marcos
87536601,9,Araranguá,Santa Catarina,2020-11-26 09:00:00.000,2020-11-26 11:58:17,Suspeito,Marina
111850952,1,Itambé,Bahia,2020-12-27 16:12:18.347,2020-12-27 17:29:25,Suspeito,Marcos
214584875,1,Indaiatuba,São Paulo,2021-04-09 16:51:14.537,2021-04-10 11:34:03,Suspeito,Marcos
26597891,3,Belo Horizonte,Minas Gerais,2021-07-10 17:36:48.057,2021-07-11 14:52:51,Suspeito,Maria
27705999,7,Bagé,Rio Grande do Sul,2021-04-16 11:08:02.693,2021-04-17 10:32:15,Suspeito,Marcos
29170167,7,Itaguari,Goiás,2021-01-25 11:06:19.093,2021-01-25 17:40:29,Suspeito,Marcos
37041751,2,Central de Minas,Minas Gerais,2021-07-10 15:24:58.303,2021-07-11 11:46:54,Suspeito,Maria
45537236,10,Presidente Lucena,Rio Grande do Sul,2021-02-15 16:37:34.090,2021-02-15 17:10:27,Falso Positivo,Marcos
48763150,7,Aldeias Altas,Maranhão,2021-04-02 16:03:19.560,2021-04-03 15:00:02,Suspeito,Marcos
49517114,7,Paranavaí,Paraná,2021-02-08 15:18:44.010,2021-02-11 09:00:00,Suspeito,Marina
79771316,4,Atibaia,São Paulo,2021-07-18 12:29:37.017,2021-07-19 09:33:54,Suspeito,Maria
92608753,3,Petrópolis,Rio de Janeiro,2020-12-20 18:00:00.000,2020-12-21 17:15:23,Suspeito,Vivian
116725995,10,Passa e Fica,Rio Grande do Norte,2021-05-03 11:30:26.210,2021-05-03 18:00:00,Suspeito,Fernanda
123957058,6,Jaboticabal,São Paulo,2021-05-23 14:57:17.043,2021-05-24 14:39:03,Suspeito,Maria
152865554,7,Fortaleza,Ceará,2021-05-02 17:16:05.347,2021-05-03 09:00:00,Suspeito,Fernanda
174442188,3,Içara,Santa Catarina,2020-11-06 09:37:50.813,2020-11-06 15:37:02,Suspeito,Marina
197119510,9,Hortolândia,São Paulo,2020-12-14 17:13:35.233,2020-12-18 11:51:49,Suspeito,Marcos
203912568,3,Itabirito,Minas Gerais,2021-07-08 15:06:44.413,2021-07-09 13:33:31,Suspeito,Maria
30960182,6,Limeira,São Paulo,2021-07-15 09:45:13.747,2021-07-15 18:00:00,Suspeito,Maria
31045494,8,Nordestina,Bahia,2021-01-28 14:47:55.573,2021-01-28 16:25:20,Suspeito,Marcos
31802041,2,Teresina,Piauí,2021-04-04 15:35:42.427,2021-04-08 10:15:59,Suspeito,Marcos
37825819,9,Campo Magro,Paraná,2021-06-28 13:42:00.430,2021-07-01 12:33:30,Suspeito,Maria
45778683,9,Belém,Pará,2020-11-09 16:14:03.107,2020-11-12 10:53:31,Suspeito,Marina
104904274,5,Currais Novos,Rio Grande do Norte,2021-07-10 15:03:52.803,2021-07-11 11:15:27,Suspeito,Maria
166079087,10,Felisburgo,Minas Gerais,2020-12-12 12:57:29.790,2020-12-13 17:27:21,Suspeito,Marina
222552104,3,Parauapebas,Pará,2021-06-18 16:19:36.177,2021-06-19 15:59:06,Suspeito,Maria
23744590,9,Foz do Iguaçu,Paraná,2021-05-20 11:41:08.733,2021-05-21 10:19:56,Suspeito,Marcos
30219174,1,Alta Floresta D'Oeste,Rondônia,2021-05-14 14:44:26.673,2021-05-15 14:40:35,Suspeito,Maria
34645759,2,Petrópolis,Rio de Janeiro,2020-12-20 18:00:00.000,2020-12-21 17:15:26,Suspeito,Vivian
35545256,10,São Sebastião da Amoreira,Paraná,2021-02-15 13:30:04.137,2021-02-15 17:37:39,Suspeito,Marcos
55234795,1,Curitiba,Paraná,2020-11-27 18:00:00.000,2020-11-28 17:23:27,Suspeito,Marina
107995852,1,São Paulo,São Paulo,2021-06-25 10:12:11.880,2021-06-26 09:00:00,Suspeito,Maria
124870933,5,Itapiranga,Santa Catarina,2021-04-25 16:48:04.850,2021-04-25 18:00:00,Suspeito,Fernanda
130808659,3,São Borja,Rio Grande do Sul,2021-05-08 09:00:00.000,2021-05-08 17:27:47,Suspeito,Marcos
195507535,9,Tanquinho,Bahia,2021-04-29 10:01:21.723,2021-04-29 18:00:00,Suspeito,Fernanda
212728813,4,São Paulo,São Paulo,2020-11-22 14:09:22.793,2020-11-22 18:00:00,Suspeito,Marcos
216729614,8,São Paulo,São Paulo,2020-12-31 14:05:49.893,2020-12-31 16:36:50,Suspeito,Marcos
233445059,1,Atibaia,São Paulo,2021-07-18 12:20:31.253,2021-07-19 09:13:42,Suspeito,Maria
27870015,3,Sinop,Mato Grosso,2021-06-17 16:51:25.983,2021-06-18 16:58:35,Suspeito,Maria
29639696,6,Vargem Alta,Espírito Santo,2021-05-30 16:44:51.020,2021-05-31 15:07:57,Suspeito,Fernanda
32101804,2,Jaraguá do Sul,Santa Catarina,2021-05-06 09:00:00.000,2021-05-06 18:00:00,Suspeito,Fernanda
33118272,10,São Miguel do Oeste,Santa Catarina,2021-02-11 11:11:49.363,2021-02-11 17:24:10,Suspeito,Marina
38013691,10,São Sebastião do Oeste,Minas Gerais,2021-04-01 16:56:34.070,2021-04-02 16:26:54,Suspeito,Marcos
39521271,7,Nova Cruz,Rio Grande do Norte,2021-05-03 10:23:38.847,2021-05-03 18:00:00,Suspeito,Fernanda
41100043,5,Belo Horizonte,Minas Gerais,2020-12-07 09:00:00.000,2020-12-07 13:42:48,Suspeito,Marcos
47124381,8,Paraíba do Sul,Rio de Janeiro,2021-05-14 10:58:01.040,2021-05-15 09:49:34,Suspeito,Marcos
83956387,4,Paragominas,Pará,2021-04-29 18:00:00.000,2021-04-30 18:00:00,Suspeito,Fernanda
116976669,6,Curitiba,Paraná,2020-11-27 17:36:52.680,2020-11-28 17:13:42,Suspeito,Marina
215542915,1,Gonçalves Dias,Maranhão,2021-01-31 09:56:07.087,2021-01-31 16:24:32,Suspeito,Marcos
29071897,10,Caçador,Santa Catarina,2021-03-15 15:39:42.867,2021-03-18 14:27:00,Suspeito,Marcos
32504788,4,Três Corações,Minas Gerais,2021-07-05 10:51:43.870,2021-07-08 10:15:08,Suspeito,Maria
40845352,3,Cruzmaltina,Paraná,2021-03-15 11:39:27.163,2021-03-18 11:36:17,Suspeito,Marcos
44623549,2,Fernando Pedroza,Rio Grande do Norte,2021-03-14 18:00:00.000,2021-03-15 16:57:26,Suspeito,Marcos
45377392,9,Rio de Janeiro,Rio de Janeiro,2021-03-19 16:16:59.400,2021-03-20 12:15:32,Suspeito,Marcos
48208993,1,Itagibá,Bahia,2021-06-21 11:11:59.747,2021-06-24 11:05:48,Suspeito,Maria
68733712,7,Manaus,Amazonas,2021-01-10 13:43:27.033,2021-01-10 18:00:00,Suspeito,Marina
80125454,6,Campinas,São Paulo,2020-12-14 14:39:19.713,2020-12-17 18:00:00,Suspeito,Marina
90778509,8,Castanhal,Pará,2021-01-17 18:00:00.000,2021-01-18 17:51:14,Suspeito,Marina
111141818,10,Presidente Dutra,Maranhão,2021-03-28 16:37:32.497,2021-03-29 15:00:35,Suspeito,Marcos
114015796,9,Curitiba,Paraná,2021-01-15 14:15:38.093,2021-01-15 16:26:38,Suspeito,Marcos
119864094,1,Xapuri,Acre,2020-11-26 11:41:21.337,2020-11-26 18:00:00,Suspeito,Marina
121230313,3,Cruz,Ceará,2020-11-07 15:28:13.727,2020-11-08 11:43:04,Suspeito,Marina
211565965,2,Foz do Iguaçu,Paraná,2021-06-28 15:57:37.973,2021-07-01 15:40:57,Suspeito,Maria
24338673,7,Suzano,São Paulo,2021-03-20 16:12:42.697,2021-03-21 13:30:28,Suspeito,Marcos
24787605,3,Caldas,Minas Gerais,2021-06-05 13:36:09.593,2021-06-05 17:36:36,Suspeito,Marcos
28653841,6,Esperantina,Piauí,2021-03-26 15:34:31.550,2021-03-27 12:10:34,Suspeito,Marcos
31052606,2,Sapé,Paraíba,2021-04-10 10:26:49.967,2021-04-10 17:20:10,Suspeito,Marcos
35330857,10,Gravatá,Pernambuco,2021-04-23 09:19:56.337,2021-04-26 10:17:54,Suspeito,Fernanda
37096873,6,Bom Jesus do Itabapoana,Rio de Janeiro,2021-01-07 13:21:40.513,2021-01-07 15:15:43,Suspeito,Marcos
46434767,10,Porto Velho,Rondônia,2021-01-31 09:00:00.000,2021-01-31 15:31:45,Suspeito,Marcos
77059289,3,Araucária,Paraná,2021-07-01 16:02:49.660,2021-07-02 11:18:57,Suspeito,Maria
135576840,8,Palhoça,Santa Catarina,2021-01-09 10:38:45.610,2021-01-09 15:51:49,Suspeito,Marina
32010242,8,Tubarão,Santa Catarina,2021-01-11 13:52:36.360,2021-01-14 16:31:52,Suspeito,Marina
41895221,2,Praia Grande,Santa Catarina,2020-12-21 11:12:12.963,2020-12-25 10:32:55,Suspeito,Marina
42935955,5,Vazante,Minas Gerais,2021-03-06 13:13:25.293,2021-03-07 11:06:06,Suspeito,Marcos
44255299,9,Rio Branco do Sul,Paraná,2020-11-12 16:20:03.620,2020-11-13 12:15:55,Suspeito,Marina
47307732,6,Rio do Sul,Santa Catarina,2021-04-11 12:44:03.153,2021-04-12 09:16:28,Suspeito,Marcos
50303514,6,Campos dos Goytacazes,Rio de Janeiro,2021-04-18 17:34:16.150,2021-04-19 09:00:00,Suspeito,Fernanda
119566008,7,Arapiraca,Alagoas,2020-12-18 16:52:45.987,2020-12-21 09:00:00,Suspeito,Marina
160020495,9,Anguera,Bahia,2020-12-26 14:31:27.390,2020-12-27 09:31:24,Suspeito,Marina
162453762,10,Paranavaí,Paraná,2020-11-09 13:16:19.480,2020-11-12 09:00:00,Suspeito,Marina
217516671,7,Rio de Janeiro,Rio de Janeiro,2020-11-19 09:00:00.000,2020-11-19 17:06:58,Suspeito,Marina
220213090,9,Navegantes,Santa Catarina,2020-12-13 11:43:50.320,2020-12-14 12:57:18,Suspeito,Marcos
29710427,10,Florianópolis,Santa Catarina,2021-06-19 17:19:32.800,2021-06-20 16:50:26,Suspeito,Maria
30673171,1,Camaçari,Bahia,2021-01-17 18:00:00.000,2021-01-18 17:32:03,Suspeito,Marcos
31845996,6,São Gonçalo,Rio de Janeiro,2020-11-20 16:18:32.900,2020-11-21 18:00:00,Suspeito,Marina
32761964,6,Floriano,Piauí,2021-05-20 09:00:00.000,2021-05-20 15:39:37,Suspeito,Marcos
42381030,6,Anápolis,Goiás,2020-12-24 09:00:00.000,2020-12-25 12:50:48,Suspeito,Vivian
43546986,5,Alegrete,Rio Grande do Sul,2020-11-16 13:16:48.780,2020-11-16 17:34:15,Suspeito,Marcos
45662179,9,Parauapebas,Pará,2021-06-27 11:59:48.200,2021-06-28 11:11:13,Suspeito,Maria
120033965,8,Campinas,São Paulo,2021-06-28 15:40:44.067,2021-07-01 14:44:04,Suspeito,Maria
161440204,3,São Borja,Rio Grande do Sul,2021-05-20 15:57:43.643,2021-05-21 15:27:27,Suspeito,Maria
207086708,7,Campanha,Minas Gerais,2021-05-08 14:54:28.713,2021-05-09 11:43:38,Suspeito,Marcos
24968911,3,Ariquemes,Rondônia,2021-07-03 18:00:00.000,2021-07-04 18:00:00,Suspeito,Maria
27017942,2,Rio de Janeiro,Rio de Janeiro,2020-11-22 18:00:00.000,2020-11-23 17:18:54,Suspeito,Paulo
30611426,4,Turvo,Paraná,2021-06-12 14:51:29.917,2021-06-13 10:55:43,Suspeito,Marcos
32748957,10,Santa Maria,Rio Grande do Sul,2021-06-19 11:04:45.827,2021-06-19 18:00:00,Suspeito,Marcos
35081825,6,Itaúna,Minas Gerais,2020-12-24 16:45:46.997,2020-12-25 18:00:00,Suspeito,Marcos
41891792,9,Natal,Rio Grande do Norte,2020-12-21 17:30:29.887,2020-12-24 11:14:38,Suspeito,Marcos
91053408,1,São Sebastião,Alagoas,2021-07-08 14:44:23.293,2021-07-09 12:11:57,Suspeito,Maria
188437054,9,São João de Meriti,Rio de Janeiro,2020-11-22 18:00:00.000,2020-11-23 16:28:59,Suspeito,Paulo
197846465,4,Porto Velho,Rondônia,2021-04-01 09:00:00.000,2021-04-01 17:43:27,Suspeito,Marcos
30362497,10,Bagé,Rio Grande do Sul,2021-03-21 11:18:10.127,2021-03-22 10:48:49,Suspeito,Marcos
35085324,7,Campanha,Minas Gerais,2020-11-23 16:09:10.883,2020-11-28 09:46:05,Suspeito,Marina
36719742,8,Maceió,Alagoas,2021-01-14 16:14:10.963,2021-01-14 17:08:34,Suspeito,Marcos
38655617,2,Vargem Alegre,Minas Gerais,2021-04-01 09:00:00.000,2021-04-01 17:10:05,Suspeito,Marcos
40543803,2,Mococa,São Paulo,2021-03-27 10:58:04.167,2021-03-27 18:00:00,Suspeito,Fernanda
42922811,9,Palmeira das Missões,Rio Grande do Sul,2021-01-29 15:53:30.360,2021-01-30 15:03:15,Suspeito,Marina
47464497,6,Patis,Minas Gerais,2021-07-05 16:16:36.153,2021-07-08 14:51:31,Suspeito,Maria
53790890,10,Vinhedo,São Paulo,2021-04-29 09:00:00.000,2021-04-29 18:00:00,Suspeito,Fernanda
74856363,2,Arapongas,Paraná,2021-01-25 18:00:00.000,2021-01-25 18:00:00,Suspeito,Marcos
92477318,3,São José do Belmonte,Pernambuco,2021-01-08 12:16:48.707,2021-01-08 18:00:00,Suspeito,Marcos
146848195,8,Recife,Pernambuco,2021-04-15 09:00:00.000,2021-04-15 15:21:41,Suspeito,Marcos
169092660,1,Porto Feliz,São Paulo,2020-12-11 14:26:49.797,2020-12-11 17:48:46,Suspeito,Marcos
26963975,10,Juazeiro do Norte,Ceará,2021-05-13 18:00:00.000,2021-05-14 17:07:01,Suspeito,Maria
38751263,7,Porto Velho,Rondônia,2021-03-13 12:49:39.567,2021-03-14 11:19:00,Suspeito,Marina
40699538,1,Bom Despacho,Minas Gerais,2021-06-25 12:54:33.197,2021-06-26 11:43:12,Suspeito,Maria
41582247,9,Sinop,Mato Grosso,2021-06-20 18:00:00.000,2021-06-24 09:00:00,Suspeito,Maria
44136800,9,Maracaju,Mato Grosso do Sul,2021-02-26 15:40:51.440,2021-02-27 10:00:37,Suspeito,Marcos
47485061,2,Lontras,Santa Catarina,2021-05-06 09:29:37.497,2021-05-07 09:15:19,Suspeito,Fernanda
47586519,2,Porto Velho,Rondônia,2020-11-27 18:00:00.000,2020-11-28 17:58:01,Suspeito,Marina
24122818,3,Arceburgo,Minas Gerais,2021-07-10 09:03:12.083,2021-07-10 17:30:00,Suspeito,Maria
24431127,3,Imbituba,Santa Catarina,2021-03-27 17:16:25.550,2021-03-28 09:49:10,Suspeito,Fernanda
29327297,9,Santana do Livramento,Rio Grande do Sul,2021-02-06 11:40:37.270,2021-02-06 18:00:00,Suspeito,Marcos
32539333,5,Guamaré,Rio Grande do Norte,2020-11-22 10:28:50.990,2020-11-22 17:21:24,Suspeito,Paulo
68002365,10,São José do Vale do Rio Preto,Rio de Janeiro,2021-07-17 15:10:08.663,2021-07-18 11:09:38,Suspeito,Maria
70344198,1,Parnarama,Maranhão,2021-05-13 18:00:00.000,2021-05-14 18:00:00,Suspeito,Marcos
24032246,8,Manaus,Amazonas,2021-02-27 10:58:15.160,2021-02-27 16:27:02,Suspeito,Marcos
25716814,3,Santo Antônio de Jesus,Bahia,2021-05-02 11:14:14.420,2021-05-03 09:00:00,Suspeito,Fernanda
33234477,8,Boa Vista,Roraima,2021-01-15 18:00:00.000,2021-01-16 10:49:43,Suspeito,Marcos
35674173,4,Araripina,Pernambuco,2020-11-09 15:28:02.087,2020-11-12 18:00:00,Suspeito,Marina
36409981,1,Volta Redonda,Rio de Janeiro,2020-12-11 16:20:38.623,2020-12-12 12:11:02,Suspeito,Marcos
37728717,10,Santa Fé do Sul,São Paulo,2020-11-08 10:52:40.373,2020-11-08 16:30:02,Falso Positivo,Pedro
44106754,6,Bento Gonçalves,Rio Grande do Sul,2021-06-24 18:00:00.000,2021-06-25 18:00:00,Suspeito,Maria
44531412,8,Baraúna,Rio Grande do Norte,2020-11-22 18:00:00.000,2020-11-23 15:33:52,Suspeito,Paulo
26867181,1,Porto Alegre,Rio Grande do Sul,2021-02-06 09:00:00.000,2021-02-06 18:00:00,Suspeito,Marcos
42863605,9,Castilho,São Paulo,2021-06-13 12:08:28.963,2021-06-14 10:09:19,Suspeito,Maria
48817218,4,Passo de Torres,Santa Catarina,2021-02-20 18:00:00.000,2021-02-21 16:34:16,Suspeito,Marcos
224025762,8,Caicó,Rio Grande do Norte,2021-01-14 16:42:13.530,2021-01-14 16:56:46,Suspeito,Marina
27792468,2,Pompéu,Minas Gerais,2021-01-09 09:03:33.453,2021-01-09 17:26:49,Suspeito,Marina
48707661,9,Foz do Iguaçu,Paraná,2021-07-11 16:52:47.913,2021-07-12 10:02:55,Suspeito,Marcos
62956078,9,Sapiranga,Rio Grande do Sul,2021-04-02 17:08:52.480,2021-04-03 18:00:00,Suspeito,Fernanda
90732569,8,São Joaquim de Bicas,Minas Gerais,2020-12-25 15:23:52.337,2020-12-25 18:00:00,Suspeito,Vivian
106615572,8,Patos,Paraíba,2021-06-20 17:10:16.360,2021-06-21 16:11:13,Suspeito,Marcos
115672345,10,Irupi,Espírito Santo,2021-06-12 18:00:00.000,2021-06-13 18:00:00,Suspeito,Marcos
174012204,9,Pinheiro,Maranhão,2021-05-16 11:07:48.930,2021-05-17 10:59:58,Suspeito,Maria
191211549,8,Araranguá,Santa Catarina,2020-11-22 14:36:02.210,2020-11-22 18:00:00,Suspeito,Marcos
223962419,5,Água Azul do Norte,Pará,2021-06-27 16:31:22.013,2021-06-28 15:54:31,Suspeito,Maria
232364914,3,Marabá,Pará,2021-01-08 18:00:00.000,2021-01-09 17:24:19,Suspeito,Marcos
23761857,2,Paulo Frontin,Paraná,2021-04-23 13:33:42.093,2021-04-26 18:00:00,Suspeito,Fernanda
30004755,3,Brasília,Distrito Federal,2021-05-07 15:12:31.540,2021-05-07 18:00:00,Suspeito,Fernanda
31551737,10,Uruguaiana,Rio Grande do Sul,2021-03-22 18:00:00.000,2021-03-25 15:55:21,Suspeito,Marcos
34966772,1,Porto Velho,Rondônia,2021-03-01 18:00:00.000,2021-03-04 14:26:27,Suspeito,Marcos
36726853,8,Londrina,Paraná,2021-02-25 18:00:00.000,2021-02-26 14:09:01,Suspeito,Marcos
41815365,10,Xaxim,Santa Catarina,2021-06-07 18:00:00.000,2021-06-10 18:00:00,Suspeito,Maria
41865037,6,Bagé,Rio Grande do Sul,2021-07-02 16:04:11.913,2021-07-03 15:49:01,Suspeito,Maria
45834855,9,Criciúma,Santa Catarina,2021-04-23 18:00:00.000,2021-04-26 09:00:00,Suspeito,Fernanda
49981963,1,Uberlândia,Minas Gerais,2020-12-17 12:48:58.187,2020-12-18 18:00:00,Suspeito,Marcos
83695741,4,Teresina,Piauí,2021-06-24 16:36:52.547,2021-06-25 14:34:04,Suspeito,Maria
142686773,2,Santana do Livramento,Rio Grande do Sul,2021-02-06 10:00:25.550,2021-02-06 18:00:00,Suspeito,Marcos
176668674,5,Natal,Rio Grande do Norte,2021-05-31 09:12:45.593,2021-05-31 18:00:00,Suspeito,Maria
29789693,5,Caucaia,Ceará,2021-06-07 11:53:09.340,2021-06-07 14:21:59,Falso Positivo,Marcos
30228964,1,São Paulo,São Paulo,2021-05-27 14:17:55.117,2021-05-27 16:06:30,Falso Positivo,Marcos
37008835,1,Campinas,São Paulo,2021-04-25 12:41:24.567,2021-04-25 13:23:03,Falso Positivo,Marcos
38634110,2,Recife,Pernambuco,2021-04-29 18:00:00.000,2021-04-30 09:00:18,Falso Positivo,Marcos
45229188,3,Bom Jesus da Lapa,Bahia,2021-04-26 09:00:00.000,2021-04-25 10:04:40,Falso Positivo,Marcos
45968641,7,Mossoró,Rio Grande do Norte,2021-03-12 12:02:18.947,2021-03-12 14:12:25,Falso Positivo,Marcos
48946207,6,Rio de Janeiro,Rio de Janeiro,2021-04-26 14:40:31.360,2021-04-25 10:08:21,Falso Positivo,Marcos
50072247,4,Sabáudia,Paraná,2020-11-12 14:56:31.547,2020-11-12 18:00:00,Falso Positivo,Marina
54603262,10,Clementina,São Paulo,2021-03-21 18:00:00.000,2021-03-22 09:41:43,Falso Positivo,Marcos
77081638,3,Santa Rita do Sapucaí,Minas Gerais,2021-06-25 16:56:24.867,2021-06-25 18:00:00,Falso Positivo,Marcos
81974707,5,Touros,Rio Grande do Norte,2020-12-25 15:51:19.223,2020-12-25 17:30:16,Falso Positivo,Marcos
92314759,8,Natal,Rio Grande do Norte,2021-03-01 15:37:15.663,2021-03-01 18:00:00,Falso Positivo,Marcos
105161039,7,Guarulhos,São Paulo,2021-05-31 10:50:31.063,2021-05-31 12:12:20,Falso Positivo,Marcos
116898564,5,Frederico Westphalen,Rio Grande do Sul,2020-12-03 09:49:26.273,2020-12-03 12:29:35,Falso Positivo,Marina
133759889,10,Cruzeiro do Sul,Acre,2021-01-23 10:31:21.147,2021-01-23 14:20:30,Falso Positivo,Marcos
167940570,5,Macapá,Amapá,2020-12-21 11:31:46.123,2020-12-24 09:00:00,Falso Positivo,Marina
188328510,9,Curitiba,Paraná,2021-04-09 18:00:00.000,2021-04-10 09:29:26,Falso Positivo,Marcos
201168083,9,Rio de Janeiro,Rio de Janeiro,2021-02-04 18:00:00.000,2021-02-05 09:44:44,Falso Positivo,Marcos
222801497,3,Gurupi,Tocantins,2021-07-17 16:16:49.943,2021-07-17 17:30:44,Falso Positivo,Maria
23969067,1,Palmeira dos Índios,Alagoas,2021-01-28 17:40:47.253,2021-01-29 11:44:40,Falso Positivo,Marcos
27136449,4,Caieiras,São Paulo,2021-02-21 15:39:59.893,2021-02-21 17:03:35,Falso Positivo,Marina
27915755,2,Iraquara,Bahia,2020-11-22 16:04:34.587,2020-11-23 10:19:30,Falso Positivo,Paulo
31757382,1,Firminópolis,Goiás,2021-05-15 17:40:42.587,2021-05-15 18:00:00,Falso Positivo,Marcos
32443253,8,Louveira,São Paulo,2020-12-04 18:00:00.000,2020-12-05 09:29:30,Falso Positivo,Marina
43182834,1,São José dos Campos,São Paulo,2021-02-14 18:00:00.000,2021-02-15 09:15:37,Falso Positivo,Marina
45320832,8,Timbó,Santa Catarina,2021-02-15 14:13:51.393,2021-02-15 16:17:51,Falso Positivo,Marcos
47229204,10,Campina Grande,Paraíba,2021-01-01 14:52:45.747,2021-01-01 16:33:38,Falso Positivo,Marina
49361739,10,São Paulo,São Paulo,2021-04-26 18:00:00.000,2021-04-29 09:16:09,Falso Positivo,Marcos
52067764,7,Indaial,Santa Catarina,2021-01-23 10:37:26.857,2021-01-25 09:32:45,Falso Positivo,Marina
74313817,8,Guareí,São Paulo,2021-06-03 11:51:29.517,2021-06-03 12:32:07,Falso Positivo,Marcos
91475352,3,Planalto,Bahia,2021-02-04 15:55:29.197,2021-02-04 17:30:49,Falso Positivo,Marcos
144744845,7,Ipatinga,Minas Gerais,2021-03-07 18:00:00.000,2021-03-07 18:00:00,Falso Positivo,Marcos
27462648,3,Blumenau,Santa Catarina,2020-12-14 16:39:33.350,2020-12-14 17:40:52,Falso Positivo,Marina
29517649,9,Itu,São Paulo,2021-03-05 17:59:29.363,2021-03-06 09:35:23,Falso Positivo,Marcos
29544367,2,São Paulo,São Paulo,2021-07-17 18:00:00.000,2021-07-17 18:00:00,Falso Positivo,Maria
29555770,8,Rio de Janeiro,Rio de Janeiro,2021-03-20 12:01:00.850,2021-03-20 13:41:47,Falso Positivo,Marcos
30200267,4,Sabará,Minas Gerais,2021-03-20 15:10:38.033,2021-03-20 16:28:53,Falso Positivo,Marcos
36801995,7,Navegantes,Santa Catarina,2021-03-15 09:00:00.000,2021-03-15 10:07:07,Falso Positivo,Marcos
40400893,5,Sapucaia,Rio de Janeiro,2021-05-08 18:00:00.000,2021-05-09 09:56:07,Falso Positivo,Marcos
41614377,3,Bragança,Pará,2021-03-04 18:00:00.000,2021-03-05 09:42:10,Falso Positivo,Marcos
85589120,10,Salvador,Bahia,2021-04-30 18:00:00.000,2021-05-01 09:38:25,Falso Positivo,Marcos
105551695,6,São Gonçalo,Rio de Janeiro,2021-02-14 16:28:01.783,2021-02-15 09:00:00,Falso Positivo,Marina
121680122,5,Osasco,São Paulo,2021-05-28 18:00:00.000,2021-05-29 09:56:59,Falso Positivo,Marcos
125040568,5,Fortaleza,Ceará,2021-04-25 18:00:00.000,2021-04-26 09:42:50,Falso Positivo,Marcos
162320806,8,Teresina,Piauí,2021-06-14 09:00:00.000,2021-06-14 09:23:01,Falso Positivo,Marcos
169362849,5,João Pessoa,Paraíba,2020-12-17 09:00:00.000,2020-12-17 10:35:34,Falso Positivo,Marina
28118322,8,Recife,Pernambuco,2021-01-31 18:00:00.000,2021-02-01 09:00:00,Falso Positivo,Marcos
28552620,9,Capelinha,Minas Gerais,2021-01-18 10:11:21.163,2021-01-18 12:37:16,Falso Positivo,Marcos
